"A","B","C","D","E"
3.5155633901200434e-01,1.9413926830044495e-01,0.0000000000000000e+00,3.9251835294780257e-01,6.8890304825166870e-01
2.1980220335577916e-01,7.2456437438586693e-02,0.0000000000000000e+00,4.3924291842449958e-01,9.5519788912753301e-01
4.6135139546060730e-02,2.1144844440687618e-01,0.0000000000000000e+00,3.8219202326753310e-01,6.2928136498388021e-03
5.8167795441120673e-03,3.7999612217231238e-01,0.0000000000000000e+00,2.1148070407204766e-01,5.7494321771879142e-01
3.7226388399777499e-01,2.1951131462403889e-01,0.0000000000000000e+00,4.7648282719663848e-01,1.7282637696728886e-01
1.7028379812005331e-01,4.4164068850467686e-01,0.0000000000000000e+00,3.5275764749596594e-01,9.5972759965729515e-01
3.5431454195267809e-01,2.6554619234695942e-01,0.0000000000000000e+00,1.1951235030384239e-01,4.4400328419869139e-01
4.6736367080833607e-01,1.4645395187304097e-01,0.0000000000000000e+00,2.8386165817314735e-01,2.6221735977363014e-01
2.0141050002809371e-01,4.4567410504352550e-01,0.0000000000000000e+00,7.6631058165994609e-02,5.7705326764125053e-01
3.4024549219610006e-01,7.5553453753506472e-02,0.0000000000000000e+00,3.1174717787715356e-01,7.1995090869834732e-01
1.3117798864605398e-01,1.2370266041705717e-01,0.0000000000000000e+00,2.4049909686175094e-01,4.3230064777490584e-01
2.3611447387222143e-01,6.9133083752550978e-02,0.0000000000000000e+00,4.2003586178272356e-01,9.0247675002768757e-02
2.0997233475623078e-01,7.5551256646590612e-02,0.0000000000000000e+00,1.4750516607958478e-01,9.4998342740510333e-02
2.9169012252749660e-01,3.5457393812247734e-01,0.0000000000000000e+00,5.2698561541177719e-02,5.4804524036954394e-01
4.3909783359016730e-01,2.7603201611084632e-01,0.0000000000000000e+00,2.4677184223162485e-01,7.0930641333477595e-01
4.4771858748091109e-01,2.3780270170965040e-01,0.0000000000000000e+00,2.8974613772533508e-01,9.1811652038505542e-01
5.8501307149390391e-02,4.0425542721256882e-02,0.0000000000000000e+00,3.9523653403920000e-01,4.3163647822468998e-01
2.6527823765032754e-01,4.4502066824322040e-01,0.0000000000000000e+00,1.1440066374579315e-01,4.7002021630327517e-02
4.2885392160007579e-01,4.8236120381237441e-01,0.0000000000000000e+00,4.0571623936493445e-01,3.8839100860482079e-01
2.8395688215833659e-01,1.0010126271921847e-01,0.0000000000000000e+00,3.7235762891296947e-01,8.5423627011085790e-01
4.1811151642653188e-01,3.0167169730014265e-02,0.0000000000000000e+00,1.9186588338268848e-01,2.4727791900090712e-01
1.8946927790770324e-01,3.9470395316795015e-01,0.0000000000000000e+00,3.2486991968673412e-01,9.2037466763668041e-01
9.2059957281176871e-02,4.7630736572806914e-01,0.0000000000000000e+00,3.2378172853363202e-01,4.5099108400978860e-03
3.5847767056299146e-01,2.9125225301461771e-01,0.0000000000000000e+00,2.4768923815191513e-01,9.6618016030069920e-01
1.3942592605183327e-01,2.1532112420368613e-01,0.0000000000000000e+00,3.5294190680598253e-01,3.1392392290625515e-01
3.7293555206050488e-01,3.2252388959922645e-01,0.0000000000000000e+00,2.2396563467150860e-01,6.9065368509194047e-01
3.2486811077665873e-01,4.5402624382804752e-01,0.0000000000000000e+00,3.4203796883160925e-01,2.1806491590276322e-01
2.1676614204257691e-01,4.2535618510011264e-01,0.0000000000000000e+00,2.7904493466433661e-01,2.2823331708863592e-01
4.8129818119775059e-01,2.6736750187325201e-02,0.0000000000000000e+00,3.7588618778793864e-01,2.8580574877597753e-01
2.9408725929208956e-01,4.7238988696972123e-01,0.0000000000000000e+00,4.5045501388623066e-01,3.0636811077270498e-01
1.1721502993907730e-01,4.9467416992594972e-02,0.0000000000000000e+00,2.6985767486388523e-01,4.2416073228435924e-01
1.1946694299950217e-01,9.4660105809498379e-02,0.0000000000000000e+00,3.9709893621018694e-01,3.3506992051936035e-01
2.2304840869848245e-02,3.2538382877605376e-01,0.0000000000000000e+00,3.3324107863375441e-01,7.4310106329191816e-01
3.4752838383642876e-01,3.9979734526956517e-01,0.0000000000000000e+00,8.5264505453499284e-02,4.0984764448540556e-01
1.8637175285474672e-01,2.8097784204990955e-01,0.0000000000000000e+00,4.0534729468485081e-01,3.3147847546593456e-01
9.1555540329321575e-02,3.3847158930555105e-01,0.0000000000000000e+00,7.9076609823923602e-02,2.3231061183604917e-01
4.6523017660832694e-01,1.4171953464551967e-01,0.0000000000000000e+00,1.1170901668506536e-01,4.8406231432269697e-01
3.9659111589961921e-01,5.4351808522251896e-02,0.0000000000000000e+00,3.2567739740571611e-01,9.7439625321854817e-01
1.7589109320940360e-02,1.9857566556770262e-01,0.0000000000000000e+00,2.5948277637406891e-01,3.6277426013388325e-01
4.8696191587618859e-01,6.3833860127715400e-02,0.0000000000000000e+00,1.6859389080882484e-02,9.2857201255537447e-01
2.5143766367871596e-02,3.4135540593217556e-01,0.0000000000000000e+00,1.9795333857349093e-01,9.6917881458322830e-01
2.2939397173285708e-01,3.6018050429148685e-01,0.0000000000000000e+00,4.6102562161609395e-01,5.9940375096946741e-01
2.1747081360681339e-01,1.0584718671520506e-01,0.0000000000000000e+00,9.3034281541680211e-02,7.4004341262090989e-02
1.3003036425034464e-01,3.7083617003938518e-01,0.0000000000000000e+00,1.8912898362625449e-01,7.7888939226626119e-01
3.1905911250891267e-01,2.5363176111597208e-01,0.0000000000000000e+00,1.0815377229530974e-01,3.1596951563860443e-01
2.4680545048561403e-01,2.7459792604413225e-01,0.0000000000000000e+00,1.6330356723944475e-01,6.8782161530319375e-01
1.7768084754628014e-01,2.2016607339960639e-01,0.0000000000000000e+00,1.4414618510758065e-01,5.0392282589767734e-01
6.7770796821147838e-02,4.6917151120203837e-01,0.0000000000000000e+00,4.6651412900724853e-01,7.3352176796773261e-01
3.2441718554165455e-01,8.3796689638999909e-03,0.0000000000000000e+00,1.3367771227163924e-01,4.3850515996033579e-01
3.0629286649068027e-01,1.2351084596389257e-01,0.0000000000000000e+00,4.7075182500862495e-01,1.0363466966912616e-01
1.6715538222606308e-01,8.3198718927257539e-02,0.0000000000000000e+00,1.9019314026948511e-01,3.3509959484489338e-01
1.7003297944864826e-01,1.0386471825592232e-01,0.0000000000000000e+00,3.7274190066805402e-01,2.4930168019152465e-01
2.4457933221448139e-01,1.4184792631209817e-01,0.0000000000000000e+00,6.3182764576147799e-02,9.2494618498209347e-01
3.8394446082387085e-01,3.2971177986967509e-01,0.0000000000000000e+00,4.0571009273953401e-01,5.2854111366535483e-01
8.7860318252014985e-02,3.6109729706067223e-01,0.0000000000000000e+00,1.9454385534458377e-01,3.1503423958950960e-01
4.6763007513016014e-01,7.2020807702613723e-02,0.0000000000000000e+00,7.6954762247072095e-02,1.7377449590264482e-01
3.9721855390878580e-01,1.0228275607284993e-02,0.0000000000000000e+00,4.0074454200467852e-01,4.1969771786680043e-01
1.9358482005465683e-01,3.5763649127293767e-01,0.0000000000000000e+00,4.4458150412288039e-02,7.4043459891876107e-01
3.4180003272269061e-01,1.7574002080932807e-01,0.0000000000000000e+00,2.0263592533185071e-01,9.9246582283725093e-01
1.6646728027834487e-01,7.6038606068205991e-02,0.0000000000000000e+00,3.9034047088047230e-01,2.4999608911431181e-01
9.7365877557745676e-03,2.5199985357417215e-01,0.0000000000000000e+00,8.6032651651478081e-02,3.2808978285401591e-01
3.3248558269985112e-01,2.5430519065255258e-01,0.0000000000000000e+00,1.7139410237509545e-01,9.2133423668285030e-01
2.7686613785222580e-01,7.2620561404579759e-02,0.0000000000000000e+00,1.4528506364844399e-01,9.0945029791239329e-01
3.1198446922752304e-01,1.6171740338492141e-01,0.0000000000000000e+00,4.0086421530178012e-01,6.5580611616215867e-02
2.1125852658561936e-01,3.4656054190704449e-01,0.0000000000000000e+00,2.7749139999263761e-01,9.6536250935286727e-02
3.2724917110021440e-01,4.4101964623175027e-01,0.0000000000000000e+00,3.3531334971513699e-01,9.9997130132023981e-01
2.6621645855624099e-01,4.6427226887215961e-01,0.0000000000000000e+00,2.6781289359765081e-01,4.3286313775489749e-01
4.6787192658979082e-01,4.1822888053031687e-01,0.0000000000000000e+00,2.0082109547763430e-01,7.1387493731605223e-01
2.6376259752875097e-01,3.4216800700152356e-01,0.0000000000000000e+00,2.2970629439194853e-01,4.4893470887840281e-01
3.0420254910917627e-01,8.5881668598698155e-02,0.0000000000000000e+00,2.0185626201392806e-01,7.5126820629823343e-01
4.1470532893083900e-01,3.9431512775067773e-01,0.0000000000000000e+00,1.9625256630812485e-01,8.6902851341801890e-01
4.1720196358193518e-02,2.0890713904746055e-01,0.0000000000000000e+00,4.9212169864837937e-02,6.3405763622243594e-01
5.1991581099529532e-02,4.5411416496481249e-01,0.0000000000000000e+00,4.2826938003947534e-01,4.4967298592384219e-01
2.7945116104928658e-01,9.6836776242057082e-02,0.0000000000000000e+00,3.1312677824942714e-01,4.9266460838269621e-01
3.4508956301396104e-01,3.5850612463694848e-01,0.0000000000000000e+00,4.2935699711370793e-03,5.7435078692431407e-01
1.5194970151278991e-01,3.1738477649238245e-01,0.0000000000000000e+00,4.2038688682605074e-01,7.0822939720312394e-01
4.1932177432534780e-02,3.2384418577265917e-01,0.0000000000000000e+00,1.3954835715858660e-01,8.1053582507723410e-01
3.4032508144190225e-02,8.2901737387908500e-02,0.0000000000000000e+00,4.1971808586306814e-01,8.9883239653633762e-01
3.5386626748691491e-01,1.6942295906463864e-01,0.0000000000000000e+00,2.5122550997377584e-02,8.0352611644887872e-01
3.7024965246483948e-01,9.4270216129270640e-02,0.0000000000000000e+00,4.0453141603257187e-01,7.4423162247377017e-01
1.8625255277972314e-01,2.1284940540098374e-01,0.0000000000000000e+00,2.6510390588728960e-01,1.8701359806122064e-01
1.5736498316407022e-01,3.6917337786333349e-01,0.0000000000000000e+00,3.0721074884198364e-03,3.9261528147817271e-01
3.4356123605669353e-01,4.1604792675503510e-01,0.0000000000000000e+00,4.6232747022935250e-01,2.2753030255367790e-02
2.2872448890462468e-02,4.8617360520708097e-01,0.0000000000000000e+00,2.1939001680686315e-01,4.8827311193794154e-01
3.4964689203443861e-01,2.0104421569761657e-01,0.0000000000000000e+00,2.0276469663371316e-01,7.0297670064282114e-01
3.6877384733633745e-01,3.9329518657545581e-01,0.0000000000000000e+00,2.5871563242594453e-01,6.1686296980891941e-01
3.5239924300743242e-02,4.5571990418048003e-01,0.0000000000000000e+00,2.0335279984922014e-01,9.1689228535824863e-01
3.4668374249145251e-01,6.1633529904142580e-02,0.0000000000000000e+00,3.3436489992826612e-01,5.6404527218448264e-01
3.6855736452087673e-01,8.6011174630322609e-02,0.0000000000000000e+00,1.5962995672356550e-01,8.2419488868916035e-02
2.7590517846868112e-01,1.9416353187026800e-01,0.0000000000000000e+00,4.7483791972165662e-01,3.4896929286120959e-01
1.8747027618156828e-01,2.3810151949936720e-01,0.0000000000000000e+00,4.5677381142064172e-01,7.3628939253989478e-01
3.0846333519185903e-01,1.5181867674560257e-01,0.0000000000000000e+00,9.4349732692402433e-02,8.7801459928439929e-01
4.3290416488150596e-01,2.7430262739147299e-01,0.0000000000000000e+00,4.8343214862360728e-01,6.3019926781932800e-01
2.2572480000794343e-01,2.8759959586934603e-01,0.0000000000000000e+00,3.8486194553218944e-01,5.0725531108743294e-01
2.8361865141888792e-01,3.6676501952510987e-01,0.0000000000000000e+00,1.0964190449331609e-01,3.6294757581706971e-01
2.7871431056878265e-01,2.7269224722633506e-01,0.0000000000000000e+00,8.8442531069599373e-03,4.2094238757473024e-01
4.4305401451197141e-01,3.0529480909949835e-01,0.0000000000000000e+00,1.3041532333772865e-01,5.5376847777822014e-01
3.7715745934287759e-01,1.0682997829836045e-02,0.0000000000000000e+00,8.2436428781073032e-02,7.9006287071058168e-02
3.7243410143046252e-01,4.9445088465384882e-02,0.0000000000000000e+00,3.2307425544409951e-01,9.8110753710302423e-01
4.6047008913011811e-01,1.0857472923175487e-01,0.0000000000000000e+00,2.8915269379895626e-02,6.0449099000191042e-01
8.1399828525505674e-02,1.9234998144490645e-01,0.0000000000000000e+00,4.4129804839290099e-01,6.2996984467353512e-01
3.4543680123988479e-01,6.6604103141577886e-02,0.0000000000000000e+00,2.5935951313332145e-01,8.7334276694762170e-01
2.0255177393467532e-03,4.7042762452871295e-01,0.0000000000000000e+00,4.1777387941174615e-01,5.2870023136013300e-02
3.5706871150873620e-01,2.0878795718014326e-01,0.0000000000000000e+00,1.8863092935469133e-01,6.2108915622361316e-02
5.4414282965452643e-02,3.2567319617681167e-02,0.0000000000000000e+00,1.9195572607082106e-01,2.8876056300599950e-01
1.9648020195689775e-01,3.1025225054652050e-01,0.0000000000000000e+00,3.1093601508853619e-01,8.9185277490985349e-01
7.1481393873035162e-02,6.6335866161350260e-02,0.0000000000000000e+00,4.1043504186656332e-01,3.2237312218333725e-01
2.7495420656155450e-01,1.0205775250157464e-02,0.0000000000000000e+00,3.3353131724331192e-01,8.0084231310717824e-01
1.4449381148963392e-01,2.1043462041641748e-02,0.0000000000000000e+00,1.4175757355223617e-01,6.1929289061652293e-02
1.0881062562398661e-01,1.7330347777928143e-01,0.0000000000000000e+00,2.3954895203826893e-01,5.9727265176304534e-01
2.1701567887004267e-01,4.3884550080636259e-01,0.0000000000000000e+00,9.8841423360913450e-02,2.0755703151977167e-01
2.4128828522398060e-01,3.3292907332572041e-01,0.0000000000000000e+00,4.4639659012642957e-01,7.3305885509249302e-01
4.1301947504623453e-02,4.1512047495654697e-01,0.0000000000000000e+00,8.0676723798928762e-02,1.0671344257856386e-01
3.2465692881215874e-01,5.4596110638044544e-02,0.0000000000000000e+00,2.5072030184465038e-01,9.9169821458494245e-01
2.5720028641605452e-01,3.6217499105016837e-01,0.0000000000000000e+00,1.3463244394145762e-01,8.5373289236528183e-01
4.9132145628336024e-02,7.1576830027871560e-02,0.0000000000000000e+00,2.4949218456087191e-01,1.2677144754308434e-01
2.8682516715999151e-01,3.2410823269070166e-01,0.0000000000000000e+00,4.1084135877580491e-01,1.1285241725343398e-01
4.4228411270062168e-01,7.6903362094452046e-02,0.0000000000000000e+00,2.5834838965087165e-01,9.7370530512691289e-02
4.4060036980285061e-01,2.6585673845499941e-01,0.0000000000000000e+00,2.7166568415873699e-01,6.3739386561254552e-02
3.3282342744453108e-01,2.8353949789661803e-01,0.0000000000000000e+00,2.8999259799595861e-01,3.9271024721721903e-01
3.9079253765113087e-01,1.3808329687368301e-01,0.0000000000000000e+00,2.9767673780437282e-01,8.6494048301983573e-01
1.1516872112762701e-01,4.1911752408745499e-02,0.0000000000000000e+00,3.7639621751577346e-01,9.0879385890362818e-01
4.7256198782295537e-03,4.7231625310578834e-01,0.0000000000000000e+00,4.1197590655207600e-01,4.2863553784875608e-02
4.6085760704722967e-01,3.7004852260690543e-02,0.0000000000000000e+00,3.6574856858917032e-01,8.7632790277700767e-03
2.4987028702807829e-01,5.5445670863844311e-02,0.0000000000000000e+00,4.2368109431679740e-01,8.5209664986911848e-02
3.4776862680339679e-02,2.4264397364262691e-01,0.0000000000000000e+00,2.3635830496289473e-01,9.0753570239043091e-01
6.2412976845485808e-02,3.0229255978037606e-01,0.0000000000000000e+00,9.8970678088164590e-03,6.8161219948969842e-01
1.0132162928894380e-01,1.7253997935199322e-01,0.0000000000000000e+00,3.2541295000749770e-01,3.0364746491797701e-01
7.2444792155499899e-02,2.5576956161602871e-01,0.0000000000000000e+00,1.8039566371481330e-01,3.2719251534330773e-01
9.8897447101095839e-02,4.0310769746699054e-01,0.0000000000000000e+00,1.6088751216277403e-01,7.2611953764794013e-03
1.1374381891998403e-01,2.5034704780557188e-01,0.0000000000000000e+00,1.7124195801362477e-01,3.4531026101586604e-01
1.6166147539699685e-01,1.4968524806727587e-01,0.0000000000000000e+00,2.5794663073457541e-01,3.4380948762178609e-01
4.3000358954014761e-01,6.8274138187203223e-02,0.0000000000000000e+00,2.1702646485269236e-01,6.6863682662047230e-02
4.4121831464576561e-01,4.5853106960436471e-02,0.0000000000000000e+00,1.8535588287284252e-01,7.7104091387847662e-01
3.0758645834538821e-02,2.5306745126387808e-01,0.0000000000000000e+00,4.4837584955159804e-01,9.3606916931362316e-01
3.3972840327488585e-01,2.1069842424499757e-01,0.0000000000000000e+00,4.1202177997167203e-02,5.5907430809889247e-02
5.3678740226576128e-02,1.8886499519390951e-01,0.0000000000000000e+00,1.8947149034136884e-01,9.4934862473551695e-01
5.5705097631241839e-02,2.5388914731228973e-01,0.0000000000000000e+00,2.9194926425998258e-01,5.1354223217579453e-01
2.0314391241672450e-01,6.2404669939802933e-02,0.0000000000000000e+00,6.1778074991599423e-02,8.0905646800588382e-01
3.0810859100518878e-01,4.4933182638980362e-01,0.0000000000000000e+00,3.3881207148536807e-01,1.7047860964851247e-01
2.7605347598926960e-01,4.4097691153697988e-01,0.0000000000000000e+00,4.7439298597260932e-01,6.2027669256376172e-01
3.4363795841341666e-02,3.1196070466502607e-01,0.0000000000000000e+00,4.1494427324257210e-01,3.6483877048616487e-01
2.1094115752902498e-01,2.7034251634512468e-01,0.0000000000000000e+00,3.7991349787414047e-01,8.7824390615138803e-02
3.8199678505344214e-01,5.5389905119283996e-02,0.0000000000000000e+00,4.7108950513093795e-01,9.1828408761776603e-01
2.1430431107442224e-01,2.1955708776271143e-01,0.0000000000000000e+00,7.6128492628312269e-02,9.9949816423718318e-01
2.9564815013766399e-01,1.8215684525205506e-01,0.0000000000000000e+00,2.1745289553460198e-01,6.3141916165174461e-01
5.5553583157726009e-02,4.2920601472199157e-02,0.0000000000000000e+00,4.0854604470368527e-01,2.5758414287831810e-01
4.1177709615969837e-02,2.1224746361621610e-01,0.0000000000000000e+00,1.4698886345480217e-01,7.4042245584882815e-02
2.9828612789932168e-01,1.7997538429820437e-01,0.0000000000000000e+00,3.2800792543709856e-01,1.7783655840783141e-01
5.8470943838269543e-03,7.0933171038432982e-02,0.0000000000000000e+00,5.5442831458793772e-02,1.8121758003858823e-01
4.1486747952615227e-01,9.2240113690563785e-02,0.0000000000000000e+00,3.3696335288282636e-01,9.5629355652786519e-02
1.4801235625690118e-01,4.7783236370587338e-02,0.0000000000000000e+00,1.7090822941964015e-01,5.4882168135226217e-01
4.8424318364804139e-02,2.5881561523837093e-01,0.0000000000000000e+00,7.7512483249359936e-03,9.4564188124454507e-01
4.0684113607911421e-01,9.4504244507803509e-02,0.0000000000000000e+00,9.5746923369179504e-02,2.2542353596917830e-01
1.1017572485346041e-02,6.2844798323727037e-03,0.0000000000000000e+00,4.2844832556257362e-01,8.5106835653280877e-01
3.2685309419375384e-02,1.9177161184939387e-01,0.0000000000000000e+00,2.7877303189839959e-02,5.0701076797560085e-01
3.0151099241044393e-02,5.5159084487691912e-02,0.0000000000000000e+00,2.1603035034387100e-01,2.9775810838456573e-01
3.2956714939969198e-03,3.7218229760533250e-01,0.0000000000000000e+00,8.8972836037833805e-02,9.1622766889134999e-01
4.0505987074156702e-01,1.1437799311920048e-01,0.0000000000000000e+00,1.4261082797764130e-01,9.3640216321752257e-01
