"A","B","C","D","E","F","G","H","I","J","K","L"
5.1741522404677731e-01,1.6605606899202688e-01,0.0000000000000000e+00,4.0758579429475900e-01,3.2619710773940874e-01,3.2717374985999004e-01,7.5432642174568215e-02,0.0000000000000000e+00,6.0130016314063606e-01,2.3367176645529586e-01,9.9887235722811996e-01,9.8002776519620749e-01
1.1875894401124865e-01,2.3844677505239412e-01,0.0000000000000000e+00,6.6267102336635048e-02,4.9337845043254183e-02,1.9042405978787244e-01,3.2080887215617171e-01,0.0000000000000000e+00,6.7728945203202229e-01,4.6156244230882432e-01,1.2193049493200103e-01,1.1461430735321909e-01
8.0449306567197665e-01,1.6264327073845650e-01,0.0000000000000000e+00,1.9159117781155199e-02,5.1410427299434160e-02,1.9175533755791264e-02,4.5706565024255846e-01,0.0000000000000000e+00,1.0965928888735066e-01,1.8181204636961334e-01,4.9444929697175577e-01,7.0736019760577973e-02
6.1032462362343831e-01,4.5269401921110242e-01,0.0000000000000000e+00,3.6831757007124699e-01,1.7298811708310805e-01,4.2910706306810414e-01,2.2625298338236927e-01,0.0000000000000000e+00,8.7356765609052145e-01,3.9688238141698801e-01,6.9494744832515098e-01,3.6089066630415223e-01
9.8010232449669066e-01,2.8190739532171583e-01,0.0000000000000000e+00,4.9954934156638812e-02,4.3425699986466892e-01,3.4860079341688227e-01,3.4295855264206621e-01,0.0000000000000000e+00,3.3967095676148418e-01,1.4071823279073167e-01,2.7156458726078214e-01,2.3298378491102212e-01
5.1848017927804468e-01,4.1764917436153021e-01,0.0000000000000000e+00,2.6288338817361184e-02,3.9731506782246967e-01,2.1870401412884555e-01,2.4349999987894133e-01,0.0000000000000000e+00,9.4340542806388683e-01,4.5636070800894940e-01,8.8959510186899982e-01,8.6527533155629932e-01
6.7007446993253494e-01,4.2550294787590526e-01,0.0000000000000000e+00,1.5271050769345276e-01,4.5340857726956972e-02,3.1815778445821005e-03,1.9707125572598133e-01,0.0000000000000000e+00,5.1214650483926039e-01,1.3780171997518736e-01,9.1167457951106834e-01,6.4438734006081555e-01
5.5007739808417222e-02,2.2604919508008628e-01,0.0000000000000000e+00,2.5366850407085273e-01,3.8267593330175004e-01,2.7573657605127017e-01,2.1746175868182027e-01,0.0000000000000000e+00,1.7094967151661544e-01,2.4640885487722339e-01,5.7363883059384535e-01,2.4205273459315269e-01
5.9501629643021769e-01,3.4959025885221873e-01,0.0000000000000000e+00,4.0554974072639144e-01,9.6833808468090171e-02,4.5046617372577025e-01,4.6239834724395684e-01,0.0000000000000000e+00,5.8127264519284072e-02,1.8482269819396671e-01,3.4184871591757160e-01,2.7726282674825731e-01
7.2813228887260517e-01,4.1836363327522491e-01,0.0000000000000000e+00,3.7846361653829547e-01,2.8855486432539296e-01,4.7686539415108092e-01,3.6019649462579667e-01,0.0000000000000000e+00,5.5276497477770947e-01,5.3619114171256171e-02,3.0803263683043314e-02,6.2987501636837706e-01
3.1163627084642731e-01,4.8807494336192588e-03,0.0000000000000000e+00,1.5456445712929449e-03,3.9921035338579874e-01,4.2603379209926084e-01,3.0598488698655624e-01,0.0000000000000000e+00,7.4807632223932696e-01,2.3524204815248381e-01,1.1016474520067798e-01,5.6407292893319405e-01
8.1018908513333665e-01,2.5283621643709664e-01,0.0000000000000000e+00,9.8714425681685425e-02,4.3085336505101074e-02,3.8586348401409587e-01,3.8748368771642332e-02,0.0000000000000000e+00,9.7175170081726714e-02,3.2384271168610873e-01,4.0295747466888510e-01,9.7129674189228687e-02
2.6435729932417518e-01,3.1321505426359808e-01,0.0000000000000000e+00,4.4390683609300008e-01,1.6476243339099655e-01,2.8358623362100777e-01,4.2885530263001465e-01,0.0000000000000000e+00,4.5862962754591319e-01,2.4053332398862501e-01,1.4046692799136307e-01,4.5678705920974783e-01
6.2316740263642512e-01,2.0304848987005569e-01,0.0000000000000000e+00,2.8688778038628521e-01,2.9126586201343008e-01,1.7127174777953738e-02,2.0658337994523771e-01,0.0000000000000000e+00,9.1518073759209839e-02,3.6397278770267744e-01,9.8781360385860917e-01,5.8882425351384970e-01
5.7724565883473367e-01,4.0476762894106684e-02,0.0000000000000000e+00,1.6873790695885821e-01,2.9576847837054282e-01,5.8951982273964691e-02,1.7840283144519403e-01,0.0000000000000000e+00,1.0562910095757805e-01,6.9376743962860046e-02,5.9684024600266827e-01,7.4545545196730378e-01
7.0904606947934967e-01,3.7621744516167988e-01,0.0000000000000000e+00,1.4060363884719418e-01,1.9641536358285340e-02,1.2680756551964315e-01,2.1844263111133086e-01,0.0000000000000000e+00,9.4872997030227824e-01,1.2109963805206604e-01,8.2376649304360150e-01,9.9002172427712054e-01
1.4460207312478746e-01,2.7324287624821936e-01,0.0000000000000000e+00,4.2586312705071327e-01,6.2471155962823786e-02,3.7244659849978122e-02,2.7661236054815258e-01,0.0000000000000000e+00,6.1889629754933040e-01,1.2260373418079645e-01,8.4834985634331472e-01,2.0257590274648241e-01
6.0398801474804764e-01,2.2533784182462427e-01,0.0000000000000000e+00,2.4418218824144661e-02,2.9597401688253716e-01,1.5578462299290327e-01,3.0505442766493546e-01,0.0000000000000000e+00,2.4308344198601395e-02,3.7298336279599176e-01,8.9359580493830881e-01,3.5087784302151093e-02
7.5327581422444467e-01,1.6238620721969255e-01,0.0000000000000000e+00,2.3543927829750430e-01,3.0605348361946294e-01,1.8801793145282755e-01,2.1537502688692492e-01,0.0000000000000000e+00,2.4319976550877764e-01,2.4648693320322265e-01,6.3913963348864233e-01,6.9094067348290000e-01
8.9440230395847609e-01,1.3227081039747624e-01,0.0000000000000000e+00,2.8984708074417265e-01,7.9636738760000977e-02,9.5677341619601286e-02,7.0482902662128574e-02,0.0000000000000000e+00,5.8478690775833231e-01,3.4733844628774674e-01,5.6618971443625288e-01,6.5022435869192718e-01
7.8567266449323614e-01,4.0866440438663626e-01,0.0000000000000000e+00,3.9765320812094990e-01,4.5153895542389683e-01,2.2344144385552728e-02,3.1191131325295851e-01,0.0000000000000000e+00,7.1116203554002277e-02,4.3951333017505312e-01,9.4058427162642677e-01,8.4265028257642371e-01
8.5841412847291343e-01,4.0277657014171836e-01,0.0000000000000000e+00,1.8761539189884532e-01,4.1019583931464665e-01,4.5728179403489549e-01,1.7958602139332927e-01,0.0000000000000000e+00,1.6021974808430706e-02,2.5638334139855923e-01,5.1275428407312051e-01,2.4538651895909158e-01
7.5212240519122875e-01,2.6181504088914537e-01,0.0000000000000000e+00,2.8239314283470823e-01,4.6767653158909434e-01,2.7882157326841378e-01,3.8777669366531903e-01,0.0000000000000000e+00,7.9759973942001716e-01,2.0708146401763723e-02,1.2468821569532107e-02,1.7047987772160433e-01
7.5465390686975087e-01,3.1898567257324950e-01,0.0000000000000000e+00,2.8316113505409551e-01,3.3897297691708023e-01,1.4029943196125852e-01,2.7530689505110523e-01,0.0000000000000000e+00,6.5295342377845045e-01,3.9623680797390526e-01,2.8164359236408543e-01,4.1675463920983891e-01
7.1864915820843178e-01,3.6294826886211656e-01,0.0000000000000000e+00,4.3271274996003806e-01,1.6030765546980720e-02,7.7985999207207710e-02,1.4685207697796770e-01,0.0000000000000000e+00,6.3979899701010146e-01,3.7931333678844786e-01,4.9356003593068909e-01,8.9832557299670879e-01
6.7079336416535673e-01,3.8177350627425305e-01,0.0000000000000000e+00,4.2696321009993771e-01,8.6089209778759362e-02,1.9902724848056985e-01,8.4404370635856860e-02,0.0000000000000000e+00,1.9765398096279241e-01,2.2316334464759988e-02,3.8313564188016525e-01,9.3833577307135618e-01
8.9688041046515843e-01,3.3729940260110232e-02,0.0000000000000000e+00,8.0334265630651241e-02,8.7341113912295862e-02,3.8472707586097682e-01,3.4262636868679813e-01,0.0000000000000000e+00,6.8392080204972894e-01,7.4164361464381157e-02,8.9315468156072542e-01,1.8213496913496141e-01
7.2377052863300895e-01,1.5727438185970213e-01,0.0000000000000000e+00,2.2109501762720399e-01,4.3065657259907386e-01,4.5195456507280601e-02,4.7210217705251556e-01,0.0000000000000000e+00,6.5090201053735552e-01,1.7632744892668983e-01,8.5445881234573129e-01,7.4061060814778101e-01
3.8168050214369731e-01,1.9024841764008871e-01,0.0000000000000000e+00,1.7059221201705657e-01,1.5682569949596883e-01,2.5002764689082624e-01,4.7488778723585381e-02,0.0000000000000000e+00,6.7309632718490620e-01,8.1738303626364667e-02,2.2830491898901473e-01,5.8316825068443823e-02
2.4772500511008477e-01,3.5435839980472755e-02,0.0000000000000000e+00,3.0056979662023003e-01,3.2793922481645799e-01,4.5572713406720594e-01,1.6832973128569101e-01,0.0000000000000000e+00,9.4904303795397071e-01,3.1948441414824036e-01,8.9396017445324283e-01,3.8054940088039468e-01
5.7259307848018937e-01,3.0051608228563070e-01,0.0000000000000000e+00,2.7476313400258834e-01,9.9775151294915557e-02,3.9210863096599874e-01,3.7108619737849829e-01,0.0000000000000000e+00,3.6393544813175338e-01,2.7794765974936692e-01,3.0581038711721242e-01,1.0945354141028396e-01
4.7404266359861613e-01,3.6231000438532041e-01,0.0000000000000000e+00,4.6865276387783678e-02,4.3872703261999180e-01,5.5310711167863486e-02,3.3047575064079773e-04,0.0000000000000000e+00,5.6470600701391538e-01,4.7184868101887772e-01,6.8562426613943384e-01,4.5132847207095539e-02
1.0341266843642960e-01,4.8567025363959665e-01,0.0000000000000000e+00,3.0765337376601198e-01,2.6002122974122771e-01,2.8639674698056966e-01,2.3239603108626536e-01,0.0000000000000000e+00,5.4834179320159415e-01,1.8865551900985447e-01,4.0559826207974270e-02,3.7583138144221251e-01
3.7157576860249208e-01,7.9309078893906232e-02,0.0000000000000000e+00,3.0135220545537217e-01,2.6703387616344071e-01,1.4166425829430832e-01,3.4944977156705048e-01,0.0000000000000000e+00,5.5827833355731138e-01,1.9861314590617601e-01,1.6101161861590074e-01,5.8767474282928789e-01
4.9104454090341609e-01,1.4631721186450264e-01,0.0000000000000000e+00,2.5083177828035108e-01,1.3086205073353829e-01,3.1080418230751383e-01,2.4858900020130978e-01,0.0000000000000000e+00,1.5928488466829482e-01,4.2520888361614534e-01,2.7036351187770036e-01,3.1039623172482944e-01
5.9535957964246200e-01,3.5287615348713874e-01,0.0000000000000000e+00,1.7211906749239153e-01,9.2706367139580234e-02,3.0376043952651760e-01,4.4419709593922641e-01,0.0000000000000000e+00,2.9632005268461481e-01,2.4260925501955130e-01,8.1394542552332827e-01,5.4513811046161642e-01
8.4235426971751481e-01,4.1387528834923032e-01,0.0000000000000000e+00,3.1169854372227979e-01,1.9698346673249331e-01,2.5124486628162579e-01,4.2155814097749605e-01,0.0000000000000000e+00,9.6841954429316646e-02,3.1165156765897128e-01,6.6032822637753030e-01,3.6875884318470220e-03
5.5465002959014664e-01,2.0026644498755058e-01,0.0000000000000000e+00,1.3010036533214334e-01,2.0933132107726898e-01,2.4506315364521225e-01,4.3117847620207511e-04,0.0000000000000000e+00,3.7595659143251225e-01,1.6587183142914205e-01,3.6898839952918427e-01,3.3848681932977898e-01
4.0526486592040545e-01,6.9422703541742459e-02,0.0000000000000000e+00,4.4781694224588359e-01,4.4806504601541991e-01,3.2973172929228350e-01,1.9696540459804138e-01,0.0000000000000000e+00,7.0694967469065340e-01,3.5440165557102449e-01,2.6938211234659692e-01,8.8570464974927532e-01
9.2819918067330542e-01,2.4404452695998263e-01,0.0000000000000000e+00,1.7355259213039745e-01,2.1133991984066813e-01,4.1585318767324403e-01,3.8514899014147785e-01,0.0000000000000000e+00,2.6948406664033930e-01,1.8114593168144510e-01,5.5623307879270723e-02,5.4212950672189431e-01
3.4776078360531959e-01,2.7342884584285865e-01,0.0000000000000000e+00,3.1407285771154336e-01,4.8107196372552491e-01,2.7247132868620882e-01,2.3092953587454751e-01,0.0000000000000000e+00,5.4539779421515377e-01,2.3944755689316549e-01,1.9842560390204866e-01,7.3329910657359787e-01
3.9398886165522784e-02,2.2869316291587702e-01,0.0000000000000000e+00,2.9790696855806053e-02,4.5592827348528536e-01,1.0137513577190624e-01,4.2434619845733829e-01,0.0000000000000000e+00,5.0209258540220159e-01,3.6216359789468933e-01,5.1246323641962865e-01,9.7294906297838080e-01
5.6616124016867198e-01,1.5972560766166277e-01,0.0000000000000000e+00,4.6265100278196625e-01,2.9413030898281273e-01,4.2279006677542713e-01,2.8353811405980917e-01,0.0000000000000000e+00,9.0863309737922560e-01,1.6128345344505660e-01,2.3690864749021956e-01,7.9498114603448600e-01
3.9599269764963885e-01,1.6157597724025680e-01,0.0000000000000000e+00,2.4278223146748992e-01,9.3182610341125544e-02,2.6426723827695880e-01,1.2438696904894804e-01,0.0000000000000000e+00,4.1476879298203917e-01,4.4545034658364419e-01,9.8572215876663982e-02,2.4951877762246299e-01
2.1030967976933623e-01,4.0102099225764515e-01,0.0000000000000000e+00,3.9244628738273074e-01,2.8385713230738341e-01,1.7590583843487509e-01,2.6076922462782537e-01,0.0000000000000000e+00,2.5441115556603999e-01,3.1633718146403832e-02,6.0087238191986359e-01,2.9872339366206857e-01
7.4933070622034670e-01,3.6494576097856118e-01,0.0000000000000000e+00,1.3755507647034343e-01,2.9343892692723274e-02,3.2528594281364862e-03,2.7561880070345807e-01,0.0000000000000000e+00,4.8819174312909608e-01,2.0767385079064332e-01,5.3181377815199715e-01,5.3448191839659920e-01
6.6907715405963097e-01,6.5288470453893938e-02,0.0000000000000000e+00,5.4078594828166945e-02,1.1196839653603921e-01,3.7870485036567703e-01,4.4555967631150206e-01,0.0000000000000000e+00,2.5814090751278029e-01,1.8721985099456045e-01,8.3123785187302413e-01,9.3731544430647062e-01
2.6615971998742438e-02,3.4475245465645968e-02,0.0000000000000000e+00,1.7003450267511211e-02,5.3233136677485589e-02,3.3789033006844876e-01,2.0091627619192373e-01,0.0000000000000000e+00,4.3355140505255485e-01,2.9060277629399145e-01,1.3853965293947201e-01,5.2286153129973689e-01
8.5689219543964446e-01,3.1441898725214373e-01,0.0000000000000000e+00,4.7999001306857625e-01,4.9558205329192202e-02,1.7991573444047826e-01,1.5011641431627995e-01,0.0000000000000000e+00,2.6734195405758276e-02,2.7208690213688397e-01,8.0045621937092903e-01,9.4029200170147598e-01
5.7809119576916457e-01,3.8534509733659872e-01,0.0000000000000000e+00,1.8656019932198376e-01,1.1706880143620810e-01,4.0774992846769481e-01,7.8656998715763982e-03,0.0000000000000000e+00,6.1956309528398990e-01,5.1573511027088959e-02,9.4009994415778064e-01,1.2579248895735917e-01
2.0911249824367384e-01,1.2928733197224115e-01,0.0000000000000000e+00,2.5571362825889482e-01,4.2590289987210628e-01,2.0024282214304137e-01,3.2346056441895565e-01,0.0000000000000000e+00,1.8547056275443130e-01,1.6693552566823053e-01,8.2770489899071942e-01,7.6219508470289155e-01
9.9008021647920219e-01,2.8731607467296139e-01,0.0000000000000000e+00,1.4356014925056917e-01,8.1844061454251091e-02,3.0762306386968824e-01,4.4665540995376375e-02,0.0000000000000000e+00,8.7405635563068906e-01,5.5293472385422255e-03,6.2644578447952148e-01,1.7602131673607846e-01
7.6712921346301699e-01,1.0348733129191590e-01,0.0000000000000000e+00,4.0809971892059727e-01,3.4782431270966324e-01,1.0548940009485617e-02,1.6157184786690154e-01,0.0000000000000000e+00,9.6766726467803954e-01,2.5929675464432356e-01,1.4479180632754884e-01,9.4929256941913098e-01
2.9086756392776025e-01,4.5766219657965951e-01,0.0000000000000000e+00,3.1346961592004047e-01,9.6524267420590087e-02,4.7523927498371021e-01,1.2852291403081043e-01,0.0000000000000000e+00,3.5546701292321181e-02,3.0592113732104415e-01,3.4592159283796975e-01,2.8027871742909305e-01
5.0509671259925071e-01,6.4998056785716685e-02,0.0000000000000000e+00,1.5045817800333150e-01,3.5714395998886816e-01,2.3780093736899227e-01,3.9550436063705252e-01,0.0000000000000000e+00,2.6463548358648858e-01,3.8516023897708762e-01,8.6171901565460018e-01,2.6723688986641481e-01
2.8149190768658872e-01,2.3038092780955885e-01,0.0000000000000000e+00,3.8714162360365256e-01,6.8956116220010938e-02,4.5580203683951165e-01,1.3217932112747791e-01,0.0000000000000000e+00,1.1521670381489213e-01,3.0261925873804452e-01,7.9558095716408461e-01,1.9804007130885215e-01
9.1614317615831320e-01,2.4802369705844662e-01,0.0000000000000000e+00,4.9916298464197768e-02,7.7976520116803186e-02,1.8329046286206857e-01,2.2225834170261660e-01,0.0000000000000000e+00,8.9394470325036646e-01,3.7698604504615130e-01,8.7375903929718390e-01,4.6604463433216692e-01
8.9716316682846164e-01,4.1320014078830142e-01,0.0000000000000000e+00,4.6606157962624079e-01,3.9458518500968306e-02,4.3541712706643165e-01,3.5065985108204772e-01,0.0000000000000000e+00,5.2254902828082761e-01,2.6110653948246271e-01,7.1592768463142331e-01,3.3251348059592178e-01
1.6475445299448399e-01,4.4974815659794809e-01,0.0000000000000000e+00,1.7312872873701293e-01,2.7829360057932906e-01,2.2538263518265020e-01,1.7424917116735406e-01,0.0000000000000000e+00,4.6459934397263947e-01,2.7200714300090068e-01,1.3845573201076711e-01,9.4514995441495442e-01
5.5349325040916741e-01,1.3693905104607202e-02,0.0000000000000000e+00,2.5507604585324534e-01,3.4424994912611695e-01,4.5965409392086132e-01,8.9202799724139678e-02,0.0000000000000000e+00,3.8530788575092956e-01,4.0681132042145124e-01,4.4408848772338483e-01,9.7725488808554584e-02
9.5254880242725326e-01,1.6797100835781315e-01,0.0000000000000000e+00,2.8765793149497715e-01,2.7041708080046206e-01,8.4770997619545412e-03,1.9691117874881450e-01,0.0000000000000000e+00,2.2079905705024094e-01,3.5945938245598602e-01,8.4162095302361228e-01,9.9153235474237800e-01
7.2801192102112378e-01,2.5626536857105608e-01,0.0000000000000000e+00,1.4364909264495443e-01,3.7123088157886946e-01,4.3694876432439073e-01,1.1315821092705865e-01,0.0000000000000000e+00,3.3059342249395751e-01,2.6199608617740278e-01,5.0567273563436377e-01,3.7040793327796617e-01
4.8799501098322295e-01,2.2487985005162744e-01,0.0000000000000000e+00,3.1980178469287796e-01,2.9174121213558551e-01,3.9706969016741400e-01,3.6557965048028668e-01,0.0000000000000000e+00,9.7194743077038503e-01,3.0314836626780996e-04,4.7619097881333472e-01,5.4536558012920588e-01
4.6726956854435064e-02,2.7029091518507359e-01,0.0000000000000000e+00,4.6780539633173707e-01,1.9944907196716485e-02,1.0767692410148053e-02,4.6204871393997343e-01,0.0000000000000000e+00,9.4502297275029101e-01,3.6867623490348095e-01,2.9526736801101738e-01,5.5537244606372660e-02
8.2043675565133678e-01,2.1006031603395002e-02,0.0000000000000000e+00,4.7806933604517654e-01,2.8900750423771832e-01,2.9079035342341930e-01,4.0984670821232416e-01,0.0000000000000000e+00,6.1369372651576226e-01,8.2128879234455193e-02,3.1236456286026937e-01,1.3497129586270251e-01
6.5677958093537026e-01,3.0209471308606722e-01,0.0000000000000000e+00,1.6732303550985198e-01,2.9609757110794704e-02,2.3972526607833103e-01,8.8437932643122535e-03,0.0000000000000000e+00,8.3571269100826839e-01,2.5592011294877176e-01,8.3914558489176994e-01,9.1699283904624584e-01
9.6236420274100176e-01,3.6515612632597633e-01,0.0000000000000000e+00,3.7671636305609824e-01,3.2654174296068006e-01,6.7329497327006133e-02,6.4084060867004050e-02,0.0000000000000000e+00,2.2676076136336154e-01,3.5337618374608465e-01,9.8939179436381219e-01,7.8591844817664613e-01
